bot_id,mice_type,steps,alpha
2,2,366,0.06
2,2,308,0.06
2,2,250,0.06
2,2,468,0.06
2,2,326,0.06
2,2,136,0.06
2,2,250,0.06
2,2,246,0.06
2,2,340,0.06
2,2,298,0.06
2,2,216,0.06
2,2,184,0.06
2,2,582,0.06
2,2,490,0.06
2,2,22,0.06
2,2,456,0.06
2,2,282,0.06
2,2,286,0.06
2,2,242,0.06
2,2,36,0.06
2,2,252,0.06
2,2,264,0.06
2,2,8,0.06
2,2,100,0.06
2,2,124,0.06
2,2,932,0.06
2,2,532,0.06
2,2,368,0.06
2,2,172,0.06
2,2,180,0.06
2,2,210,0.06
2,2,156,0.06
2,2,290,0.06
2,2,562,0.06
2,2,106,0.06
2,2,268,0.06
2,2,150,0.06
2,2,108,0.06
2,2,140,0.06
2,2,336,0.06
2,2,80,0.06
2,2,84,0.06
2,2,246,0.06
2,2,192,0.06
2,2,180,0.06
2,2,262,0.06
2,2,490,0.06
2,2,384,0.06
2,2,96,0.06
2,2,4,0.06
2,2,182,0.06
2,2,138,0.06
2,2,96,0.06
2,2,334,0.06
2,2,216,0.06
2,2,404,0.06
2,2,376,0.06
2,2,234,0.06
2,2,58,0.06
2,2,268,0.06
2,2,220,0.06
2,2,260,0.06
2,2,682,0.06
2,2,314,0.06
2,2,226,0.06
2,2,168,0.06
2,2,744,0.06
2,2,130,0.06
2,2,132,0.06
2,2,410,0.06
2,2,282,0.06
2,2,378,0.06
2,2,234,0.06
2,2,414,0.06
2,2,404,0.06
2,2,356,0.06
2,2,164,0.06
2,2,776,0.06
2,2,134,0.06
2,2,714,0.06
2,2,514,0.06
2,2,150,0.06
2,2,298,0.06
2,2,102,0.06
2,2,136,0.06
2,2,238,0.06
2,2,390,0.06
2,2,84,0.06
2,2,208,0.06
2,2,250,0.06
2,2,212,0.06
2,2,144,0.06
2,2,278,0.06
2,2,380,0.06
2,2,172,0.06
2,2,192,0.06
2,2,242,0.06
2,2,122,0.06
2,2,254,0.06
2,2,456,0.06
2,2,708,0.06
2,2,272,0.06
2,2,184,0.06
2,2,160,0.06
2,2,290,0.06
2,2,478,0.06
2,2,418,0.06
2,2,330,0.06
2,2,248,0.06
2,2,256,0.06
2,2,232,0.06
2,2,98,0.06
2,2,328,0.06
2,2,438,0.06
2,2,440,0.06
2,2,430,0.06
2,2,246,0.06
2,2,26,0.06
2,2,142,0.06
2,2,282,0.06
2,2,310,0.06
2,2,194,0.06
2,2,308,0.06
2,2,278,0.06
2,2,396,0.06
2,2,374,0.06
2,2,12,0.06
2,2,144,0.06
2,2,104,0.06
2,2,228,0.06
2,2,374,0.06
2,2,382,0.06
2,2,594,0.06
2,2,206,0.06
2,2,288,0.06
2,2,204,0.06
2,2,274,0.06
2,2,476,0.06
2,2,402,0.06
2,2,450,0.06
2,2,194,0.06
2,2,228,0.06
2,2,1684,0.06
2,2,256,0.06
2,2,508,0.06
2,2,594,0.06
2,2,364,0.06
2,2,214,0.06
2,2,266,0.06
2,2,402,0.06
2,2,516,0.06
2,2,484,0.06
2,2,324,0.06
2,2,298,0.06
2,2,138,0.06
2,2,80,0.06
2,2,166,0.06
2,2,486,0.06
2,2,448,0.06
2,2,252,0.06
2,2,14,0.06
2,2,206,0.06
2,2,282,0.06
2,2,148,0.06
2,2,298,0.06
2,2,414,0.06
2,2,292,0.06
2,2,356,0.06
2,2,38,0.06
2,2,426,0.06
2,2,70,0.06
2,2,118,0.06
2,2,260,0.06
2,2,348,0.06
2,2,134,0.06
2,2,300,0.06
2,2,204,0.06
2,2,226,0.06
2,2,248,0.06
2,2,444,0.06
2,2,276,0.06
2,2,656,0.06
2,2,232,0.06
2,2,190,0.06
2,2,228,0.06
2,2,322,0.06
2,2,380,0.06
2,2,248,0.06
2,2,400,0.06
2,2,332,0.06
2,2,176,0.06
2,2,338,0.06
2,2,264,0.06
2,2,310,0.06
2,2,154,0.06
2,2,600,0.06
2,2,326,0.06
2,2,694,0.06
2,2,186,0.06
2,2,74,0.06
2,2,272,0.06
2,2,486,0.06
2,2,550,0.06
2,2,618,0.06
2,2,254,0.06
2,2,206,0.06
2,2,116,0.06
2,2,322,0.06
2,2,438,0.06
2,2,288,0.06
2,2,444,0.06
2,2,164,0.06
2,2,680,0.06
2,2,216,0.06
2,2,564,0.06
2,2,254,0.06
2,2,84,0.06
2,2,164,0.06
2,2,238,0.06
2,2,212,0.06
2,2,266,0.06
2,2,160,0.06
2,2,444,0.06
2,2,270,0.06
2,2,138,0.06
2,2,292,0.06
2,2,138,0.06
2,2,238,0.06
2,2,372,0.06
2,2,128,0.06
2,2,214,0.06
2,2,502,0.06
2,2,348,0.06
2,2,74,0.06
2,2,96,0.06
2,2,656,0.06
2,2,278,0.06
2,2,242,0.06
2,2,220,0.06
2,2,148,0.06
2,2,250,0.06
2,2,198,0.06
2,2,198,0.06
2,2,242,0.06
2,2,380,0.06
2,2,240,0.06
2,2,224,0.06
2,2,12,0.06
2,2,76,0.06
2,2,446,0.06
2,2,498,0.06
2,2,192,0.06
2,2,304,0.06
2,2,246,0.06
2,2,452,0.06
2,2,394,0.06
2,2,392,0.06
2,2,328,0.06
2,2,250,0.06
2,2,340,0.06
2,2,242,0.06
2,2,8,0.06
2,2,248,0.06
2,2,366,0.06
2,2,218,0.06
2,2,222,0.06
2,2,384,0.06
2,2,404,0.06
2,2,168,0.06
2,2,452,0.06
2,2,86,0.06
2,2,570,0.06
2,2,214,0.06
2,2,224,0.06
2,2,314,0.06
2,2,418,0.06
2,2,150,0.06
2,2,254,0.06
2,2,456,0.06
2,2,196,0.06
2,2,186,0.06
2,2,256,0.06
2,2,220,0.06
2,2,158,0.06
2,2,172,0.06
2,2,174,0.06
2,2,88,0.06
2,2,520,0.06
2,2,314,0.06
2,2,192,0.06
2,2,150,0.06
2,2,192,0.06
2,2,352,0.06
2,2,442,0.06
2,2,136,0.06
2,2,300,0.06
2,2,440,0.06
2,2,262,0.06
2,2,84,0.06
2,2,356,0.06
2,2,112,0.06
2,2,428,0.06
2,2,198,0.06
2,2,180,0.06
2,2,234,0.06
2,2,224,0.06
2,2,198,0.06
2,2,12,0.06
2,2,146,0.06
2,2,148,0.06
2,2,250,0.06
2,2,48,0.06
2,2,606,0.06
2,2,212,0.06
2,2,324,0.06
2,2,92,0.06
2,2,126,0.06
2,2,44,0.06
2,2,956,0.06
2,2,210,0.06
2,2,160,0.06
2,2,524,0.06
2,2,336,0.06
2,2,152,0.06
2,2,268,0.06
2,2,138,0.06
2,2,246,0.06
2,2,312,0.06
2,2,724,0.06
2,2,208,0.06
2,2,168,0.06
2,2,456,0.06
2,2,258,0.06
2,2,128,0.06
2,2,166,0.06
2,2,312,0.06
2,2,208,0.06
2,2,444,0.06
2,2,342,0.06
2,2,422,0.06
2,2,266,0.06
2,2,306,0.06
2,2,336,0.06
2,2,366,0.06
2,2,228,0.06
2,2,508,0.06
2,2,446,0.06
2,2,100,0.06
2,2,134,0.06
2,2,16,0.06
2,2,224,0.06
2,2,164,0.06
2,2,286,0.06
2,2,92,0.06
2,2,274,0.06
2,2,354,0.06
2,2,166,0.06
2,2,90,0.06
2,2,260,0.06
2,2,80,0.06
2,2,268,0.06
2,2,148,0.06
2,2,202,0.06
2,2,198,0.06
2,2,502,0.06
2,2,150,0.06
2,2,180,0.06
2,2,224,0.06
2,2,198,0.06
2,2,172,0.06
2,2,458,0.06
2,2,460,0.06
2,2,154,0.06
2,2,62,0.06
2,2,826,0.06
2,2,334,0.06
2,2,166,0.06
2,2,190,0.06
2,2,1044,0.06
2,2,502,0.06
2,2,282,0.06
2,2,298,0.06
2,2,40,0.06
2,2,492,0.06
2,2,96,0.06
2,2,372,0.06
2,2,394,0.06
2,2,168,0.06
2,2,244,0.06
2,2,140,0.06
2,2,324,0.06
2,2,390,0.06
2,2,170,0.06
2,2,136,0.06
2,2,890,0.06
2,2,208,0.06
2,2,186,0.06
2,2,162,0.06
2,2,360,0.06
2,2,102,0.06
2,2,88,0.06
2,2,92,0.06
2,2,226,0.06
2,2,150,0.06
2,2,602,0.06
2,2,80,0.06
2,2,490,0.06
2,2,250,0.06
2,2,118,0.06
2,2,158,0.06
2,2,724,0.06
2,2,284,0.06
2,2,288,0.06
2,2,242,0.06
2,2,316,0.06
2,2,238,0.06
2,2,620,0.06
2,2,542,0.06
2,2,456,0.06
2,2,284,0.06
2,2,490,0.06
2,2,186,0.06
2,2,1030,0.06
2,2,708,0.06
2,2,302,0.06
2,2,184,0.06
2,2,1240,0.06
2,2,76,0.06
2,2,288,0.06
2,2,200,0.06
2,2,294,0.06
2,2,278,0.06
2,2,326,0.06
2,2,344,0.06
2,2,64,0.06
2,2,220,0.06
2,2,914,0.06
2,2,60,0.06
2,2,496,0.06
2,2,162,0.06
2,2,410,0.06
2,2,244,0.06
2,2,354,0.06
2,2,64,0.06
2,2,86,0.06
2,2,146,0.06
2,2,526,0.06
2,2,624,0.06
2,2,286,0.06
2,2,476,0.06
2,2,218,0.06
2,2,210,0.06
2,2,158,0.06
2,2,152,0.06
2,2,516,0.06
2,2,316,0.06
2,2,398,0.06
2,2,270,0.06
2,2,374,0.06
2,2,274,0.06
2,2,156,0.06
2,2,254,0.06
2,2,126,0.06
2,2,638,0.06
2,2,496,0.06
2,2,128,0.06
2,2,64,0.06
2,2,150,0.06
2,2,262,0.06
2,2,106,0.06
2,2,212,0.06
2,2,294,0.06
2,2,102,0.06
2,2,240,0.06
2,2,512,0.06
2,2,92,0.06
2,2,312,0.06
2,2,286,0.06
2,2,358,0.06
2,2,92,0.06
2,2,128,0.06
2,2,48,0.06
2,2,380,0.06
2,2,212,0.06
2,2,256,0.06
2,2,180,0.06
2,2,288,0.06
2,2,374,0.06
2,2,412,0.06
2,2,114,0.06
2,2,158,0.06
2,2,56,0.06
2,2,74,0.06
2,2,522,0.06
2,2,386,0.06
2,2,78,0.06
2,2,170,0.06
2,2,196,0.06
2,2,264,0.06
2,2,100,0.06
2,2,186,0.06
2,2,20,0.06
2,2,392,0.06
2,2,282,0.06
2,2,126,0.06
2,2,272,0.06
2,2,144,0.06
2,2,464,0.06
2,2,468,0.06
2,2,250,0.06
2,2,274,0.06
2,2,574,0.06
2,2,142,0.06
2,2,90,0.06
2,2,18,0.06
2,2,384,0.06
2,2,210,0.06
2,2,206,0.06
2,2,230,0.06
2,2,114,0.06
2,2,310,0.06
2,2,566,0.06
2,2,10,0.06
2,2,182,0.06
2,2,260,0.06
2,2,626,0.06
2,2,264,0.06
2,2,16,0.06
2,2,270,0.06
2,2,618,0.06
2,2,216,0.06
2,2,234,0.06
2,2,356,0.06
2,2,408,0.06
2,2,16,0.06
2,2,404,0.06
2,2,104,0.06
2,2,458,0.06
2,2,112,0.06
2,2,442,0.06
2,2,214,0.06
2,2,130,0.06
2,2,228,0.06
2,2,424,0.06
2,2,306,0.06
2,2,174,0.06
2,2,152,0.06
2,2,208,0.06
2,2,340,0.06
2,2,278,0.06
2,2,240,0.06
2,2,302,0.06
2,2,166,0.06
2,2,104,0.06
2,2,122,0.06
2,2,160,0.06
2,2,226,0.06
2,2,796,0.06
2,2,430,0.06
2,2,592,0.06
2,2,176,0.06
2,2,426,0.06
2,2,248,0.06
2,2,116,0.06
2,2,80,0.06
2,2,314,0.06
2,2,638,0.06
2,2,474,0.06
2,2,184,0.06
2,2,164,0.06
2,2,552,0.06
2,2,470,0.06
2,2,516,0.06
2,2,254,0.06
2,2,752,0.06
2,2,132,0.06
2,2,166,0.06
2,2,1398,0.06
2,2,468,0.06
2,2,300,0.06
2,2,206,0.06
2,2,256,0.06
2,2,410,0.06
2,2,200,0.06
2,2,232,0.06
2,2,272,0.06
2,2,486,0.06
2,2,378,0.06
2,2,394,0.06
2,2,584,0.06
2,2,114,0.06
2,2,260,0.06
2,2,256,0.06
2,2,446,0.06
2,2,256,0.06
2,2,150,0.06
2,2,468,0.06
2,2,194,0.06
2,2,278,0.06
2,2,210,0.06
2,2,242,0.06
2,2,264,0.06
2,2,196,0.06
2,2,206,0.06
2,2,694,0.06
2,2,434,0.06
2,2,448,0.06
2,2,302,0.06
2,2,174,0.06
2,2,350,0.06
2,2,108,0.06
2,2,160,0.06
2,2,214,0.06
2,2,58,0.06
2,2,440,0.06
2,2,116,0.06
2,2,380,0.06
2,2,516,0.06
2,2,342,0.06
2,2,332,0.06
2,2,872,0.06
2,2,62,0.06
2,2,164,0.06
2,2,118,0.06
2,2,214,0.06
2,2,322,0.06
2,2,248,0.06
2,2,14,0.06
2,2,330,0.06
2,2,84,0.06
2,2,654,0.06
2,2,298,0.06
2,2,272,0.06
2,2,712,0.06
2,2,158,0.06
2,2,212,0.06
2,2,318,0.06
2,2,594,0.06
2,2,218,0.06
2,2,276,0.06
2,2,350,0.06
2,2,258,0.06
2,2,376,0.06
2,2,362,0.06
2,2,256,0.06
2,2,354,0.06
2,2,186,0.06
2,2,664,0.06
2,2,124,0.06
2,2,738,0.06
2,2,64,0.06
2,2,162,0.06
2,2,216,0.06
2,2,98,0.06
2,2,570,0.06
2,2,552,0.06
2,2,356,0.06
2,2,2,0.06
2,2,48,0.06
2,2,324,0.06
2,2,188,0.06
2,2,208,0.06
2,2,316,0.06
2,2,574,0.06
2,2,530,0.06
2,2,142,0.06
2,2,168,0.06
2,2,150,0.06
2,2,240,0.06
2,2,252,0.06
2,2,324,0.06
2,2,148,0.06
2,2,150,0.06
2,2,24,0.06
2,2,292,0.06
2,2,484,0.06
2,2,264,0.06
2,2,718,0.06
2,2,602,0.06
2,2,310,0.06
2,2,414,0.06
2,2,164,0.06
2,2,112,0.06
2,2,24,0.06
2,2,34,0.06
2,2,366,0.06
2,2,230,0.06
2,2,528,0.06
2,2,268,0.06
2,2,198,0.06
2,2,118,0.06
2,2,644,0.06
2,2,400,0.06
2,2,222,0.06
2,2,504,0.06
2,2,192,0.06
2,2,164,0.06
2,2,118,0.06
2,2,328,0.06
2,2,372,0.06
2,2,192,0.06
2,2,242,0.06
2,2,158,0.06
2,2,256,0.06
2,2,398,0.06
2,2,260,0.06
2,2,460,0.06
2,2,270,0.06
2,2,674,0.06
2,2,444,0.06
2,2,212,0.06
2,2,32,0.06
2,2,102,0.06
2,2,348,0.06
2,2,332,0.06
2,2,62,0.06
2,2,294,0.06
2,2,314,0.06
2,2,566,0.06
2,2,70,0.06
2,2,200,0.06
2,2,376,0.06
2,2,214,0.06
2,2,364,0.06
2,2,258,0.06
2,2,250,0.06
2,2,590,0.06
2,2,36,0.06
2,2,150,0.06
2,2,288,0.06
2,2,92,0.06
2,2,452,0.06
2,2,178,0.06
2,2,190,0.06
2,2,330,0.06
2,2,458,0.06
2,2,320,0.06
2,2,172,0.06
2,2,180,0.06
2,2,380,0.06
2,2,118,0.06
2,2,582,0.06
2,2,352,0.06
2,2,154,0.06
2,2,160,0.06
2,2,198,0.06
2,2,578,0.06
2,2,316,0.06
2,2,112,0.06
2,2,234,0.06
2,2,206,0.06
2,2,230,0.06
2,2,496,0.06
2,2,218,0.06
2,2,174,0.06
2,2,204,0.06
2,2,200,0.06
2,2,88,0.06
2,2,370,0.06
2,2,746,0.06
2,2,224,0.06
2,2,174,0.06
2,2,198,0.06
2,2,650,0.06
2,2,228,0.06
2,2,544,0.06
2,2,18,0.06
2,2,188,0.06
2,2,368,0.06
2,2,434,0.06
2,2,140,0.06
2,2,246,0.06
2,2,684,0.06
2,2,310,0.06
2,2,326,0.06
2,2,294,0.06
2,2,636,0.06
2,2,92,0.06
2,2,292,0.06
2,2,232,0.06
2,2,380,0.06
2,2,206,0.06
2,2,600,0.06
2,2,192,0.06
2,2,274,0.06
2,2,622,0.06
2,2,228,0.06
2,2,112,0.06
2,2,10,0.06
2,2,694,0.06
2,2,152,0.06
2,2,370,0.06
2,2,168,0.06
2,2,142,0.06
2,2,66,0.06
2,2,30,0.06
2,2,382,0.06
2,2,614,0.06
2,2,178,0.06
2,2,166,0.06
2,2,244,0.06
2,2,272,0.06
2,2,140,0.06
2,2,50,0.06
2,2,238,0.06
2,2,198,0.06
2,2,384,0.06
2,2,160,0.06
2,2,124,0.06
2,2,854,0.06
2,2,732,0.06
2,2,110,0.06
2,2,104,0.06
2,2,486,0.06
2,2,498,0.06
2,2,466,0.06
2,2,92,0.06
2,2,266,0.06
2,2,140,0.06
2,2,518,0.06
2,2,274,0.06
2,2,44,0.06
2,2,262,0.06
2,2,164,0.06
2,2,202,0.06
2,2,244,0.06
2,2,170,0.06
2,2,120,0.06
2,2,588,0.06
2,2,132,0.06
2,2,226,0.06
2,2,290,0.06
2,2,266,0.06
2,2,156,0.06
2,2,338,0.06
2,2,558,0.06
2,2,392,0.06
2,2,144,0.06
2,2,342,0.06
2,2,328,0.06
2,2,254,0.06
2,2,374,0.06
2,2,134,0.06
2,2,334,0.06
2,2,280,0.06
2,2,192,0.06
2,2,134,0.06
2,2,754,0.06
2,2,164,0.06
2,2,90,0.06
2,2,208,0.06
2,2,204,0.06
2,2,276,0.06
2,2,330,0.06
2,2,122,0.06
2,2,86,0.06
2,2,148,0.06
2,2,266,0.06
2,2,120,0.06
2,2,146,0.06
2,2,344,0.06
2,2,50,0.06
2,2,292,0.06
2,2,498,0.06
2,2,118,0.06
2,2,226,0.06
2,2,136,0.06
2,2,66,0.06
2,2,432,0.06
2,2,1118,0.06
2,2,102,0.06
2,2,456,0.06
2,2,130,0.06
2,2,256,0.06
2,2,300,0.06
2,2,430,0.06
2,2,114,0.06
2,2,386,0.06
2,2,292,0.06
2,2,250,0.06
2,2,208,0.06
2,2,198,0.06
2,2,374,0.06
2,2,304,0.06
2,2,188,0.06
2,2,200,0.06
2,2,548,0.06
2,2,220,0.06
2,2,154,0.06
2,2,96,0.06
2,2,266,0.06
2,2,328,0.06
2,2,216,0.06
2,2,106,0.06
2,2,96,0.06
2,2,444,0.06
2,2,198,0.06
2,2,742,0.06
2,2,106,0.06
2,2,282,0.06
2,2,332,0.06
2,2,138,0.06
2,2,270,0.06
2,2,242,0.06
2,2,58,0.06
2,2,212,0.06
2,2,278,0.06
2,2,66,0.06
2,2,306,0.06
2,2,164,0.06
2,2,292,0.06
2,2,216,0.06
2,2,130,0.06
2,2,236,0.06
2,2,220,0.06
2,2,306,0.06
2,2,216,0.06
2,2,76,0.06
2,2,700,0.06
2,2,166,0.06
2,2,176,0.06
2,2,156,0.06
2,2,446,0.06
2,2,178,0.06
2,2,424,0.06
2,2,90,0.06
2,2,186,0.06
2,2,372,0.06
2,2,230,0.06
2,2,362,0.06
2,2,114,0.06
2,2,100,0.06
2,2,302,0.06
2,2,80,0.06
2,2,266,0.06
2,2,364,0.06
2,2,282,0.06
2,2,38,0.06
2,2,368,0.06
2,2,50,0.06
2,2,116,0.06
2,2,338,0.06
2,2,346,0.06
2,2,742,0.06
2,2,284,0.06
2,2,72,0.06
2,2,362,0.06
2,2,766,0.06
2,2,414,0.06
2,2,310,0.06
2,2,124,0.06
2,2,270,0.06
2,2,304,0.06
2,2,152,0.06
2,2,482,0.06
2,2,170,0.06
2,2,348,0.06
2,2,72,0.06
2,2,298,0.06
2,2,662,0.06
2,2,344,0.06
2,2,130,0.06
2,2,150,0.06
2,2,832,0.06
2,2,84,0.06
2,2,182,0.06
2,2,290,0.06
2,2,288,0.06
2,2,420,0.06
2,2,1282,0.06
2,2,428,0.06
2,2,216,0.06
2,2,522,0.06
2,2,156,0.06
2,2,242,0.06
2,2,656,0.06
2,2,92,0.06
2,2,204,0.06
2,2,178,0.06
2,2,238,0.06
2,2,190,0.06
2,2,1188,0.06
2,2,116,0.06
2,2,212,0.06
2,2,108,0.06
2,2,96,0.06
2,2,6,0.06
2,2,240,0.06
2,2,40,0.06
2,2,20,0.06
2,2,186,0.06
2,2,290,0.06
2,2,154,0.06
2,2,100,0.06
2,2,648,0.06
2,2,270,0.06
2,2,256,0.06
2,2,174,0.06
2,2,120,0.06
2,2,70,0.06
2,2,310,0.06
2,2,540,0.06
2,2,354,0.06
2,2,330,0.06
2,2,104,0.06
2,2,218,0.06
2,2,358,0.06
2,2,144,0.06
2,2,478,0.06
2,2,160,0.06
2,2,168,0.06
2,2,420,0.06
2,2,330,0.06
2,2,182,0.06
2,2,264,0.06
2,2,296,0.06
2,2,266,0.06
2,2,230,0.06
2,2,106,0.06
2,2,436,0.06
2,2,486,0.06
2,2,204,0.06
2,2,458,0.06
2,2,266,0.06
2,2,368,0.06
2,2,434,0.06
2,2,184,0.06
2,2,272,0.06
2,2,134,0.06
2,2,556,0.06
2,2,254,0.06
2,2,194,0.06
2,2,96,0.06
2,2,310,0.06
2,2,308,0.06
2,2,358,0.06
2,2,326,0.06
2,2,378,0.06
2,2,78,0.06
2,2,218,0.06
2,2,462,0.06
2,2,582,0.06
2,2,648,0.06
2,2,194,0.06
2,2,284,0.06
2,2,250,0.06
2,2,172,0.06
2,2,312,0.06
2,2,282,0.06
2,2,184,0.06
2,2,246,0.06
2,2,662,0.06
2,2,300,0.06
2,2,340,0.06
2,2,120,0.06
2,2,250,0.06
2,2,208,0.06
2,2,308,0.06
2,2,92,0.06
2,2,248,0.06
2,2,178,0.06
2,2,194,0.06
2,2,88,0.06
2,2,1056,0.06
2,2,268,0.06
2,2,170,0.06
2,2,90,0.06
2,2,548,0.06
2,2,260,0.06
2,2,106,0.06
2,2,478,0.06
2,2,98,0.06
2,2,238,0.06
2,2,166,0.06
2,2,282,0.06
2,2,240,0.06
2,2,344,0.06
2,2,548,0.06
2,2,418,0.06
2,2,286,0.06
2,2,456,0.06
2,2,216,0.06
2,2,154,0.06
2,2,202,0.06
2,2,358,0.06
2,2,328,0.06
2,2,164,0.06
2,2,334,0.06
2,2,362,0.06
2,2,458,0.06
2,2,170,0.06
2,2,326,0.06
2,2,558,0.06
2,2,178,0.06
2,2,238,0.06
2,2,370,0.06
2,2,86,0.06
2,2,342,0.06
2,2,122,0.06
2,2,202,0.06
2,2,82,0.06
2,2,370,0.06
2,2,250,0.06
2,2,128,0.06
2,2,242,0.06
2,2,276,0.06
2,2,170,0.06
2,2,296,0.06
2,2,434,0.06
2,2,214,0.06
2,2,186,0.06
2,2,258,0.06
2,2,210,0.06
2,2,76,0.06
2,2,446,0.06
2,2,232,0.06
2,2,242,0.06
2,2,196,0.06
2,2,164,0.06
2,2,256,0.06
2,2,246,0.06
2,2,228,0.06
2,2,186,0.06
2,2,404,0.06
2,2,574,0.06
2,2,396,0.06
2,2,90,0.06
2,2,488,0.06
2,2,82,0.06
2,2,280,0.06
2,2,368,0.06
2,2,268,0.06
2,2,170,0.06
2,2,318,0.06
2,2,362,0.06
2,2,446,0.06
2,2,192,0.06
2,2,172,0.06
2,2,32,0.06
2,2,306,0.06
2,2,64,0.06
2,2,634,0.06
2,2,686,0.06
2,2,200,0.06
2,2,626,0.06
2,2,190,0.06
2,2,318,0.06
2,2,296,0.06
2,2,240,0.06
2,2,318,0.06
2,2,342,0.06
2,2,456,0.06
2,2,366,0.06
2,2,80,0.06
2,2,216,0.06
2,2,454,0.06
2,2,288,0.06
2,2,82,0.06
2,2,208,0.06
2,2,326,0.06
2,2,136,0.06
2,2,566,0.06
2,2,184,0.06
2,2,152,0.06
2,2,362,0.06
2,2,414,0.06
2,2,184,0.06
2,2,96,0.06
2,2,244,0.06
2,2,548,0.06
2,2,242,0.06
2,2,30,0.06
2,2,158,0.06
2,2,166,0.06
2,2,164,0.06
2,2,186,0.06
2,2,164,0.06
2,2,442,0.06
2,2,254,0.06
2,2,398,0.06
2,2,380,0.06
2,2,498,0.06
2,2,166,0.06
2,2,572,0.06
2,2,414,0.06
2,2,38,0.06
2,2,450,0.06
2,2,268,0.06
2,2,146,0.06
2,2,368,0.06
2,2,598,0.06
2,2,276,0.06
2,2,184,0.06
2,2,86,0.06
2,2,230,0.06
2,2,292,0.06
2,2,422,0.06
2,2,684,0.06
2,2,448,0.06
2,2,146,0.06
2,2,178,0.06
2,2,330,0.06
2,2,262,0.06
2,2,172,0.06
2,2,250,0.06
2,2,416,0.06
2,2,130,0.06
2,2,176,0.06
2,2,212,0.06
2,2,264,0.06
2,2,318,0.06
2,2,150,0.06
2,2,314,0.06
2,2,250,0.06
2,2,134,0.06
2,2,200,0.06
2,2,180,0.06
2,2,408,0.06
2,2,268,0.06
2,2,186,0.06
2,2,394,0.06
2,2,284,0.06
2,2,248,0.06
2,2,282,0.06
2,2,154,0.06
2,2,144,0.06
2,2,224,0.06
2,2,362,0.06
2,2,216,0.06
2,2,96,0.06
2,2,364,0.06
2,2,456,0.06
2,2,266,0.06
2,2,384,0.06
2,2,262,0.06
2,2,266,0.06
2,2,238,0.06
2,2,462,0.06
2,2,172,0.06
2,2,166,0.06
2,2,254,0.06
2,2,192,0.06
2,2,114,0.06
2,2,308,0.06
2,2,432,0.06
2,2,52,0.06
2,2,776,0.06
2,2,208,0.06
2,2,276,0.06
2,2,254,0.06
2,2,124,0.06
2,2,290,0.06
2,2,222,0.06
2,2,318,0.06
2,2,156,0.06
2,2,312,0.06
2,2,182,0.06
2,2,342,0.06
2,2,224,0.06
2,2,120,0.06
2,2,212,0.06
2,2,318,0.06
2,2,296,0.06
2,2,568,0.06
2,2,416,0.06
2,2,458,0.06
2,2,138,0.06
2,2,422,0.06
2,2,134,0.06
2,2,418,0.06
2,2,210,0.06
2,2,10,0.06
2,2,184,0.06
2,2,302,0.06
2,2,266,0.06
2,2,560,0.06
2,2,54,0.06
2,2,246,0.06
2,2,264,0.06
2,2,242,0.06
2,2,30,0.06
2,2,234,0.06
2,2,246,0.06
2,2,238,0.06
2,2,214,0.06
2,2,78,0.06
2,2,224,0.06
2,2,144,0.06
2,2,128,0.06
2,2,320,0.06
2,2,256,0.06
2,2,566,0.06
2,2,362,0.06
2,2,174,0.06
2,2,142,0.06
2,2,276,0.06
2,2,352,0.06
2,2,216,0.06
2,2,164,0.06
2,2,502,0.06
2,2,356,0.06
2,2,146,0.06
2,2,298,0.06
2,2,82,0.06
2,2,106,0.06
2,2,480,0.06
2,2,434,0.06
2,2,88,0.06
2,2,204,0.06
2,2,542,0.06
2,2,212,0.06
2,2,504,0.06
2,2,220,0.06
2,2,144,0.06
2,2,334,0.06
2,2,266,0.06
2,2,250,0.06
2,2,196,0.06
2,2,174,0.06
2,2,674,0.06
2,2,384,0.06
2,2,814,0.06
2,2,226,0.06
2,2,194,0.06
2,2,92,0.06
2,2,304,0.06
2,2,122,0.06
2,2,326,0.06
2,2,592,0.06
2,2,508,0.06
2,2,72,0.06
2,2,132,0.06
2,2,150,0.06
2,2,188,0.06
2,2,424,0.06
2,2,246,0.06
2,2,172,0.06
2,2,260,0.06
2,2,142,0.06
2,2,34,0.06
2,2,892,0.06
2,2,344,0.06
2,2,988,0.06
2,2,158,0.06
2,2,58,0.06
2,2,440,0.06
2,2,2,0.06
2,2,120,0.06
2,2,528,0.06
2,2,282,0.06
2,2,180,0.06
2,2,106,0.06
2,2,392,0.06
2,2,332,0.06
2,2,262,0.06
2,2,74,0.06
2,2,122,0.06
2,2,238,0.06
2,2,496,0.06
2,2,204,0.06
2,2,300,0.06
2,2,498,0.06
2,2,594,0.06
2,2,294,0.06
2,2,220,0.06
2,2,160,0.06
2,2,396,0.06
2,2,276,0.06
2,2,106,0.06
2,2,124,0.06
2,2,364,0.06
2,2,320,0.06
2,2,206,0.06
2,2,244,0.06
2,2,270,0.06
2,2,392,0.06
2,2,16,0.06
2,2,120,0.06
2,2,144,0.06
2,2,74,0.06
2,2,180,0.06
2,2,982,0.06
2,2,584,0.06
2,2,414,0.06
2,2,530,0.06
2,2,184,0.06
2,2,190,0.06
2,2,194,0.06
2,2,562,0.06
2,2,194,0.06
2,2,248,0.06
2,2,302,0.06
2,2,172,0.06
2,2,280,0.06
2,2,148,0.06
2,2,456,0.06
2,2,250,0.06
